confidence_level,data_origin,direct_goal_combinations_estimated,engine_weight_limit,estimation_method,matches_together,method_note,pair_id,player_a_role_group,player_a_wc_id,player_b_role_group,player_b_wc_id,shared_minutes_estimated,source_basis,starts_together,synergy_score_estimated,synergy_type_estimated,team_goals_with_both_on_pitch,team_wc_id,year
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_81402_1986_player_p_99788_1986,ST,player_p_81402_1986,CB,player_p_99788_1986,84,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,17.11,forward_pair,0,team_italy_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_49669_1986_player_p_73911_1986,CM,player_p_49669_1986,CB,player_p_73911_1986,337,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,49.62,general_unit_pair,3,team_italy_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_32608_1986_player_p_73911_1986,CM,player_p_32608_1986,CB,player_p_73911_1986,357,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,52.71,general_unit_pair,5,team_italy_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_69913_1986_player_p_73911_1986,CM,player_p_69913_1986,CB,player_p_73911_1986,314,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,45.57,general_unit_pair,5,team_italy_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_66365_1986_player_p_73911_1986,ST,player_p_66365_1986,CB,player_p_73911_1986,310,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,53.73,forward_pair,5,team_italy_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_46574_1986_player_p_73911_1986,ST,player_p_46574_1986,CB,player_p_73911_1986,360,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,57.96,forward_pair,5,team_italy_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_45432_1986_player_p_73911_1986,ST,player_p_45432_1986,CB,player_p_73911_1986,326,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,55.08,forward_pair,5,team_italy_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_73911_1986_player_p_81402_1986,CB,player_p_73911_1986,ST,player_p_81402_1986,84,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,17.11,forward_pair,0,team_italy_1986,1986
C,estimated_proxy,0.24,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_32608_1986_player_p_49669_1986,CM,player_p_32608_1986,CM,player_p_49669_1986,334,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,56.36,midfield_core_pair,3,team_italy_1986,1986
C,estimated_proxy,0.21,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_49669_1986_player_p_69913_1986,CM,player_p_49669_1986,CM,player_p_69913_1986,291,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,49.22,midfield_core_pair,3,team_italy_1986,1986
C,estimated_proxy,0.44,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_49669_1986_player_p_66365_1986,CM,player_p_49669_1986,ST,player_p_66365_1986,287,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,58.38,creator_finisher_pair,3,team_italy_1986,1986
C,estimated_proxy,0.44,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_46574_1986_player_p_49669_1986,ST,player_p_46574_1986,CM,player_p_49669_1986,337,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,62.62,creator_finisher_pair,3,team_italy_1986,1986
C,estimated_proxy,0.44,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_45432_1986_player_p_49669_1986,ST,player_p_45432_1986,CM,player_p_49669_1986,305,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,59.91,creator_finisher_pair,3,team_italy_1986,1986
D,estimated_proxy,0.0,0.16,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_49669_1986_player_p_81402_1986,CM,player_p_49669_1986,ST,player_p_81402_1986,82,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,24.94,creator_finisher_pair,0,team_italy_1986,1986
C,estimated_proxy,0.29,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_32608_1986_player_p_69913_1986,CM,player_p_32608_1986,CM,player_p_69913_1986,311,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,52.32,midfield_core_pair,5,team_italy_1986,1986
C,estimated_proxy,0.6,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_32608_1986_player_p_66365_1986,CM,player_p_32608_1986,ST,player_p_66365_1986,310,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,61.73,creator_finisher_pair,5,team_italy_1986,1986
C,estimated_proxy,0.6,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_32608_1986_player_p_46574_1986,CM,player_p_32608_1986,ST,player_p_46574_1986,357,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,65.71,creator_finisher_pair,5,team_italy_1986,1986
C,estimated_proxy,0.6,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_32608_1986_player_p_45432_1986,CM,player_p_32608_1986,ST,player_p_45432_1986,323,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,62.83,creator_finisher_pair,5,team_italy_1986,1986
D,estimated_proxy,0.0,0.16,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_32608_1986_player_p_81402_1986,CM,player_p_32608_1986,ST,player_p_81402_1986,81,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,24.85,creator_finisher_pair,0,team_italy_1986,1986
C,estimated_proxy,0.55,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_66365_1986_player_p_69913_1986,ST,player_p_66365_1986,CM,player_p_69913_1986,264,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,54.34,creator_finisher_pair,5,team_italy_1986,1986
C,estimated_proxy,0.55,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_46574_1986_player_p_69913_1986,ST,player_p_46574_1986,CM,player_p_69913_1986,314,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,58.57,creator_finisher_pair,5,team_italy_1986,1986
C,estimated_proxy,0.55,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_45432_1986_player_p_69913_1986,ST,player_p_45432_1986,CM,player_p_69913_1986,280,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,55.69,creator_finisher_pair,5,team_italy_1986,1986
D,estimated_proxy,0.0,0.16,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_69913_1986_player_p_81402_1986,CM,player_p_69913_1986,ST,player_p_81402_1986,84,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,25.11,creator_finisher_pair,0,team_italy_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_46574_1986_player_p_66365_1986,ST,player_p_46574_1986,ST,player_p_66365_1986,310,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,53.73,forward_pair,5,team_italy_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_45432_1986_player_p_66365_1986,ST,player_p_45432_1986,ST,player_p_66365_1986,276,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,50.85,forward_pair,5,team_italy_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_66365_1986_player_p_81402_1986,ST,player_p_66365_1986,ST,player_p_81402_1986,34,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,12.88,forward_pair,0,team_italy_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_45432_1986_player_p_46574_1986,ST,player_p_45432_1986,ST,player_p_46574_1986,326,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",4,55.08,forward_pair,5,team_italy_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,4,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_46574_1986_player_p_81402_1986,ST,player_p_46574_1986,ST,player_p_81402_1986,84,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,17.11,forward_pair,0,team_italy_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_italy_1986_player_p_45432_1986_player_p_81402_1986,ST,player_p_45432_1986,ST,player_p_81402_1986,50,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,14.23,forward_pair,0,team_italy_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_33125_1986_player_p_43781_1986,CB,player_p_33125_1986,GK,player_p_43781_1986,100,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,25.16,goalkeeper_defensive_unit,1,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,5,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_12950_1986_player_p_43781_1986,CB,player_p_12950_1986,GK,player_p_43781_1986,480,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",5,74.12,goalkeeper_defensive_unit,10,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,5,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_43781_1986_player_p_83096_1986,GK,player_p_43781_1986,CM,player_p_83096_1986,440,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",5,66.73,general_unit_pair,10,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_19190_1986_player_p_43781_1986,ST,player_p_19190_1986,GK,player_p_43781_1986,188,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,35.01,forward_pair,3,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,5,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_43781_1986_player_p_90635_1986,GK,player_p_43781_1986,ST,player_p_90635_1986,480,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",5,75.12,forward_pair,10,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,5,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_05820_1986_player_p_43781_1986,CB,player_p_05820_1986,GK,player_p_43781_1986,480,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",5,74.12,goalkeeper_defensive_unit,10,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,5,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_43781_1986_player_p_76896_1986,GK,player_p_43781_1986,CM,player_p_76896_1986,480,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",5,70.12,general_unit_pair,10,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,5,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_43781_1986_player_p_90842_1986,GK,player_p_43781_1986,CB,player_p_90842_1986,480,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",5,74.12,goalkeeper_defensive_unit,10,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,5,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_43781_1986_player_p_78605_1986,GK,player_p_43781_1986,CM,player_p_78605_1986,437,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",5,64.38,general_unit_pair,7,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,5,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_43781_1986_player_p_50408_1986,GK,player_p_43781_1986,CM,player_p_50408_1986,480,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",5,70.12,general_unit_pair,10,team_brazil_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_35736_1986_player_p_43781_1986,CM,player_p_35736_1986,GK,player_p_43781_1986,91,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,13.4,general_unit_pair,1,team_brazil_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,5,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_43781_1986_player_p_60969_1986,GK,player_p_43781_1986,ST,player_p_60969_1986,226,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,43.12,forward_pair,5,team_brazil_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_12950_1986_player_p_33125_1986,CB,player_p_12950_1986,CB,player_p_33125_1986,100,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,27.16,center_back_pair,1,team_brazil_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_33125_1986_player_p_83096_1986,CB,player_p_33125_1986,CM,player_p_83096_1986,89,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,20.23,general_unit_pair,1,team_brazil_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_19190_1986_player_p_33125_1986,ST,player_p_19190_1986,CB,player_p_33125_1986,76,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,24.13,forward_pair,1,team_brazil_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_33125_1986_player_p_90635_1986,CB,player_p_33125_1986,ST,player_p_90635_1986,100,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,26.16,forward_pair,1,team_brazil_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_05820_1986_player_p_33125_1986,CB,player_p_05820_1986,CB,player_p_33125_1986,100,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,27.16,center_back_pair,1,team_brazil_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_33125_1986_player_p_76896_1986,CB,player_p_33125_1986,CM,player_p_76896_1986,100,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,21.16,general_unit_pair,1,team_brazil_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_brazil_1986_player_p_33125_1986_player_p_90842_1986,CB,player_p_33125_1986,CB,player_p_90842_1986,100,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,27.16,center_back_pair,1,team_brazil_1986,1986
